gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
617555570	StillImage	image/jpeg	http://media.canadensys.net/cmmf/867.jpg		Psilocybe semilanceata from Cercle des mycologues de Montréal Fungarium (CMMF)	Image type: lab, macroscopic.			1989-10-01T00:00:00Z	Lamoureux, Yves		Cercle des mycologues de Montréal	http://creativecommons.org/licenses/by-nc/3.0/	Lamoureux, Yves
4441013786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334972716/original.jpeg	https://www.inaturalist.org/photos/334972716					2023-11-04T21:33:52Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4441013786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334972662/original.jpeg	https://www.inaturalist.org/photos/334972662					2023-11-04T17:26:43Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4441013456	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334802006/original.jpg	https://www.inaturalist.org/photos/334802006					2023-11-11T14:04:23Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4441002404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334402283/original.jpeg	https://www.inaturalist.org/photos/334402283					2023-11-11T22:22:47Z	growersue		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	growersue
4441002404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334402300/original.jpeg	https://www.inaturalist.org/photos/334402300					2023-11-11T22:23:47Z	growersue		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	growersue
4440984292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334831048/original.jpg	https://www.inaturalist.org/photos/334831048					2023-11-10T15:41:59Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4440984292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334830708/original.jpg	https://www.inaturalist.org/photos/334830708					2023-11-10T15:41:59Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4440984292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334831037/original.jpg	https://www.inaturalist.org/photos/334831037					2023-11-10T15:41:59Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4440980232	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334299986/original.jpg	https://www.inaturalist.org/photos/334299986					2023-11-10T16:00:26Z	nataliamyco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nataliamyco
4440979206	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334326534/original.jpeg	https://www.inaturalist.org/photos/334326534					2023-11-12T00:02:43Z	Georg Plachta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Georg Plachta
4440963252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335004966/original.jpeg	https://www.inaturalist.org/photos/335004966					2023-10-19T23:19:23Z	solteigen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	solteigen
4440963252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335004919/original.jpeg	https://www.inaturalist.org/photos/335004919					2023-11-13T16:58:39Z	solteigen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	solteigen
4440963252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335004994/original.jpeg	https://www.inaturalist.org/photos/335004994					2023-10-21T17:22:36Z	solteigen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	solteigen
4440963252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335005017/original.jpeg	https://www.inaturalist.org/photos/335005017					2023-10-19T23:23:59Z	solteigen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	solteigen
4440963252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335004946/original.jpeg	https://www.inaturalist.org/photos/335004946					2023-10-23T23:22:33Z	solteigen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	solteigen
4440942913	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334994189/original.jpeg	https://www.inaturalist.org/photos/334994189					2023-11-14T21:45:43Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4440931474	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334103206/original.jpg	https://www.inaturalist.org/photos/334103206					2023-10-23T12:29:28Z	shpongled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shpongled
4440895584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333773327/original.jpeg	https://www.inaturalist.org/photos/333773327					2023-11-08T20:05:03Z	R E Gray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	R E Gray
4440895584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333773341/original.jpeg	https://www.inaturalist.org/photos/333773341					2023-11-08T20:05:00Z	R E Gray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	R E Gray
4440891449	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334062850/original.jpg	https://www.inaturalist.org/photos/334062850					2023-10-15T19:07:12Z	Jordan Jacobs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jordan Jacobs
4440866258	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334761601/original.jpg	https://www.inaturalist.org/photos/334761601					2023-11-13T12:25:05Z	shpongled		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shpongled
4440815745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334603230/original.jpeg	https://www.inaturalist.org/photos/334603230					2023-11-09T18:37:19Z	dangerchocomog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dangerchocomog
4440712863	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334603198/original.jpeg	https://www.inaturalist.org/photos/334603198					2023-11-09T18:17:21Z	dangerchocomog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dangerchocomog
4440709773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334973069/original.jpeg	https://www.inaturalist.org/photos/334973069					2023-11-06T22:13:14Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4440709773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334973108/original.jpeg	https://www.inaturalist.org/photos/334973108					2023-11-06T22:13:19Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4440709101	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334973148/original.jpeg	https://www.inaturalist.org/photos/334973148					2023-11-04T23:22:28Z	Ashley MacVicar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley MacVicar
4440706736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334930816/original.jpeg	https://www.inaturalist.org/photos/334930816					2023-11-13T15:39:15Z	Paco Bergson		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Paco Bergson
4440706736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334930826/original.jpeg	https://www.inaturalist.org/photos/334930826					2023-11-13T15:39:15Z	Paco Bergson		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Paco Bergson
4440698883	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333834192/original.jpeg	https://www.inaturalist.org/photos/333834192					2023-11-07T23:02:43Z	brunofleming		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brunofleming
4440673508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334170802/original.jpeg	https://www.inaturalist.org/photos/334170802					2023-10-31T16:13:06Z	Luke Senior		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luke Senior
4440673508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334170832/original.jpeg	https://www.inaturalist.org/photos/334170832					2023-10-31T16:13:11Z	Luke Senior		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luke Senior
4440664311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331440666/original.jpeg	https://www.inaturalist.org/photos/331440666					2023-10-27T00:00:00Z	sicklydove		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sicklydove
4440513502	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/11/5cd4a996-07ac-46fa-876f-f7636c4e3966_image.jpg										© All rights reserved	Ann Iren Borsheim Nes
4440513502	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/11/631bda9e-9eb0-4095-a6b5-0f69c40de01d_image.jpg										© All rights reserved	Ann Iren Borsheim Nes
4439038486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333099853/original.jpg	https://www.inaturalist.org/photos/333099853					2023-11-04T13:38:02Z	sam_willis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sam_willis
4439038486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333099866/original.jpg	https://www.inaturalist.org/photos/333099866					2023-11-04T13:38:02Z	sam_willis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sam_willis
4439038486	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333099882/original.jpg	https://www.inaturalist.org/photos/333099882					2023-11-04T13:38:02Z	sam_willis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sam_willis
4439034418	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333326888/original.jpg	https://www.inaturalist.org/photos/333326888					2023-11-05T15:32:04Z	nataliamyco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nataliamyco
4439029745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333166746/original.jpeg	https://www.inaturalist.org/photos/333166746					2023-11-05T22:37:58Z	thomspa996		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thomspa996
4439022088	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333473459/original.jpeg	https://www.inaturalist.org/photos/333473459					2023-11-06T18:09:42Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438989773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333475224/original.jpeg	https://www.inaturalist.org/photos/333475224					2023-11-01T20:50:13Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438982234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333622832/original.jpeg	https://www.inaturalist.org/photos/333622832					2023-11-07T22:43:55Z	brunofleming		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brunofleming
4438982234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333622796/original.jpeg	https://www.inaturalist.org/photos/333622796					2023-11-07T22:43:27Z	brunofleming		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brunofleming
4438958294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333476264/original.jpeg	https://www.inaturalist.org/photos/333476264					2023-11-06T17:48:44Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438958294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333476271/original.jpeg	https://www.inaturalist.org/photos/333476271					2023-11-06T17:48:37Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438953013	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333477533/original.jpeg	https://www.inaturalist.org/photos/333477533					2023-10-27T20:56:14Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438924031	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332401402/original.jpg	https://www.inaturalist.org/photos/332401402					2023-10-27T21:21:00Z	Max Mudie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max Mudie
4438888240	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333183567/original.jpg	https://www.inaturalist.org/photos/333183567					2023-11-05T11:11:47Z	wildfab84		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wildfab84
4438878410	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332889098/original.jpeg	https://www.inaturalist.org/photos/332889098					2023-11-04T21:37:10Z	james_ferns_etc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	james_ferns_etc
4438873416	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332568959/original.jpg	https://www.inaturalist.org/photos/332568959					2023-11-02T20:01:24Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4438869616	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333474141/original.jpeg	https://www.inaturalist.org/photos/333474141					2023-11-06T17:31:44Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438869616	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333474088/original.jpeg	https://www.inaturalist.org/photos/333474088					2023-11-06T17:35:14Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438850967	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333472174/original.jpeg	https://www.inaturalist.org/photos/333472174					2023-11-01T20:49:42Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438847880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333204657/original.jpg	https://www.inaturalist.org/photos/333204657					2023-11-05T14:33:40Z	dinielle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dinielle
4438831814	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333473297/original.jpeg	https://www.inaturalist.org/photos/333473297					2023-11-06T18:09:58Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171674/original.jpeg	https://www.inaturalist.org/photos/333171674					2023-11-05T19:25:07Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171695/original.jpeg	https://www.inaturalist.org/photos/333171695					2023-11-05T19:25:19Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171732/original.jpeg	https://www.inaturalist.org/photos/333171732					2023-11-05T19:26:36Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171756/original.jpeg	https://www.inaturalist.org/photos/333171756					2023-11-05T19:26:33Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171717/original.jpeg	https://www.inaturalist.org/photos/333171717					2023-11-05T15:27:01Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438826746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333171651/original.jpeg	https://www.inaturalist.org/photos/333171651					2023-11-05T19:25:26Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4438800062	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332925173/original.jpeg	https://www.inaturalist.org/photos/332925173					2023-11-05T00:40:21Z	james_ferns_etc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	james_ferns_etc
4438787632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333360993/original.jpg	https://www.inaturalist.org/photos/333360993					2023-11-04T14:52:31Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4438770153	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333255785/original.jpg	https://www.inaturalist.org/photos/333255785					2023-11-05T11:51:31Z	David Bellamy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bellamy
4438745608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332565684/original.jpg	https://www.inaturalist.org/photos/332565684					2023-11-01T12:13:50Z	kammamuri		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	kammamuri
4438700084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332649955/original.jpeg	https://www.inaturalist.org/photos/332649955					2023-10-15T21:25:15Z	Calum McLennan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Calum McLennan
4437699707	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2023/11/ee7cf05a-de2f-4fe4-a713-364bb21b1a8c_image.jpg	https://www.artportalen.se/Image/4928573					2023-11-05T00:00:00Z				© all rights reserved	Björn Bråvander
4437281630	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/10/d071e114-c60d-4c97-9b19-95bb863ce7d8_image.jpg										http://creativecommons.org/licenses/by/4.0/	Perry Gunnar Larsen
4436423639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331688459/original.jpg	https://www.inaturalist.org/photos/331688459					2023-10-29T11:49:00Z	avoidasher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	avoidasher
4436423639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331688399/original.jpg	https://www.inaturalist.org/photos/331688399					2023-10-29T11:49:00Z	avoidasher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	avoidasher
4436423639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331688356/original.jpg	https://www.inaturalist.org/photos/331688356					2023-10-29T11:49:00Z	avoidasher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	avoidasher
4436413657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331461232/original.jpeg	https://www.inaturalist.org/photos/331461232					2023-10-27T20:18:53Z	dangerchocomog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dangerchocomog
4436404507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331474297/original.jpg	https://www.inaturalist.org/photos/331474297					2023-10-28T11:03:58Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436404507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331474326/original.jpg	https://www.inaturalist.org/photos/331474326					2023-10-28T11:03:58Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436404507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331474352/original.jpg	https://www.inaturalist.org/photos/331474352					2023-10-28T11:03:58Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436377755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330741719/original.jpeg	https://www.inaturalist.org/photos/330741719					2023-10-24T21:19:02Z	brunofleming		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brunofleming
4436341247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331478655/original.jpg	https://www.inaturalist.org/photos/331478655					2023-10-28T08:36:49Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436338274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331001026/original.jpeg	https://www.inaturalist.org/photos/331001026					2023-10-24T12:19:14Z	brunofleming		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brunofleming
4436332436	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331510235/original.jpeg	https://www.inaturalist.org/photos/331510235					2023-10-29T00:10:46Z	heliamphora		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	heliamphora
4436310444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331932179/original.jpeg	https://www.inaturalist.org/photos/331932179					2023-10-30T22:05:59Z	james_ferns_etc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	james_ferns_etc
4436310444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331932158/original.jpeg	https://www.inaturalist.org/photos/331932158					2023-10-30T22:05:32Z	james_ferns_etc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	james_ferns_etc
4436310444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331932201/original.jpeg	https://www.inaturalist.org/photos/331932201					2023-10-30T22:08:47Z	james_ferns_etc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	james_ferns_etc
4436288521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331762587/original.jpeg	https://www.inaturalist.org/photos/331762587					2023-10-29T21:09:00Z	Andy Donegan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andy Donegan
4436288521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331762614/original.jpeg	https://www.inaturalist.org/photos/331762614					2023-10-29T21:09:04Z	Andy Donegan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andy Donegan
4436281461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332088360/original.jpg	https://www.inaturalist.org/photos/332088360					2023-10-28T12:23:14Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436281461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332085862/original.jpg	https://www.inaturalist.org/photos/332085862					2023-10-28T12:23:14Z	benrl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	benrl
4436281279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331067593/original.jpeg	https://www.inaturalist.org/photos/331067593					2023-10-19T22:29:10Z	Dr. Fabio Mao Valletta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dr. Fabio Mao Valletta
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781553/original.jpeg	https://www.inaturalist.org/photos/331781553					2023-10-29T19:55:29Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781623/original.jpeg	https://www.inaturalist.org/photos/331781623					2023-10-29T19:55:05Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781537/original.jpeg	https://www.inaturalist.org/photos/331781537					2023-10-29T15:55:29Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781672/original.jpeg	https://www.inaturalist.org/photos/331781672					2023-10-29T19:54:42Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781651/original.jpeg	https://www.inaturalist.org/photos/331781651					2023-10-29T15:55:29Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436193136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331781581/original.jpeg	https://www.inaturalist.org/photos/331781581					2023-10-29T19:55:12Z	Toni Doucette		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Toni Doucette
4436179074	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331405545/original.jpeg	https://www.inaturalist.org/photos/331405545					2023-10-28T20:50:47Z	emma_williamss		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emma_williamss
4436178808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331275946/original.jpeg	https://www.inaturalist.org/photos/331275946					2023-10-20T00:00:00Z	Emma		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma
4436178808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331275973/original.jpeg	https://www.inaturalist.org/photos/331275973					2023-10-20T00:00:00Z	Emma		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma
4436178808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331275928/original.jpeg	https://www.inaturalist.org/photos/331275928					2023-10-20T00:00:00Z	Emma		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma
4436178808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331276003/original.jpeg	https://www.inaturalist.org/photos/331276003					2023-10-20T00:00:00Z	Emma		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma
4436169078	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330817284/original.jpg	https://www.inaturalist.org/photos/330817284					2023-10-22T17:06:28Z	Henry Miller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller
4436149746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330994192/original.jpg	https://www.inaturalist.org/photos/330994192					2023-10-26T15:31:13Z	rkw76		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rkw76
4436140185	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330954663/original.jpg	https://www.inaturalist.org/photos/330954663					2023-10-22T11:32:00Z	Andy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andy
4436053152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325699657/original.jpg	https://www.inaturalist.org/photos/325699657					2023-10-06T07:19:51Z	mrsrusty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mrsrusty
4431231242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330278620/original.jpg	https://www.inaturalist.org/photos/330278620					2023-10-16T15:14:09Z	lilpunkphase		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lilpunkphase
